,Bankrupt?, ROA(C) before interest and depreciation before interest, Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets
40,0,0.50275435089943,0.190253822399638,0.134171780995858,0.8658282190041421
41,0,0.654073026861015,0.307223017247872,0.0846509659279862,0.915349034072014
42,0,0.4770633256959,0.166151992166905,0.186504217432052,0.813495782567948
43,0,0.550041437137425,0.1971077803720719,0.157420564138223,0.842579435861777
44,0,0.526007897430897,0.189500640204866,0.109350908486259,0.890649091513741
45,0,0.4698483888265979,0.171424267530316,0.1110741602926499,0.88892583970735
46,0,0.474723346170721,0.167357083678542,0.1124950872207269,0.8875049127792729
47,0,0.496173158484863,0.180613090306545,0.0261813344620129,0.973818665537987
48,0,0.5048505825574029,0.180311817428636,0.106871844484083,0.893128155515917
49,0,0.4906644566860039,0.178504180161181,0.107295099313723,0.892704900686277
50,0,0.387071613123385,0.2062212849288239,0.109592768388911,0.8904072316110891
51,0,0.249841563886316,0.129697973939896,0.208241376182846,0.791758623817154
52,0,0.558913859503729,0.19243805076448,0.0787556308008586,0.921244369199141
53,0,0.5180129673865349,0.1856594110115239,0.108050911509508,0.8919490884904921
54,0,0.5688100229123001,0.209158695488439,0.0872509598814886,0.912749040118511
55,0,0.5246429093745429,0.17074640355502,0.0893370015418569,0.9106629984581428
56,0,0.509579291181202,0.1862619567673419,0.110953230341325,0.889046769658675
57,0,0.491151952420416,0.174286359870453,0.144662454273362,0.855337545726638
58,0,0.5006093696680151,0.177675679746931,0.0987997702330925,0.901200229766908
59,0,0.4940281772534489,0.183173909768773,0.0848625933428062,0.915137406657194
60,0,0.504899332130844,0.182872636890864,0.1673670526347609,0.832632947365239
61,0,0.512845512601765,0.1891240491074789,0.130846207334402,0.915137406657194
62,0,0.579973675230342,0.219326655117873,0.0950207092541645,0.904979290745836
63,0,0.6099059133232579,0.234390299013331,0.1063881246787799,0.89361187532122
64,0,0.46477843318871,0.170219176018679,0.1147020588324209,0.8852979411675791
65,0,0.4842782625652029,0.174211041650975,0.101460229162258,0.8985397708377421
66,0,0.500316872227368,0.183776455524591,0.0783928409468815,0.921607159053118
67,0,0.517476722078682,0.17157490396927,0.0530277836563171,0.946972216343683
68,0,0.504655584263638,0.173307223017248,0.0529068537049914,0.9470931462950092
69,0,0.502656851752547,0.179182044136477,0.110711370438673,0.8892886295613271
70,0,0.49168819772827,0.172855313700384,0.069081234694803,0.9309187653051972
71,0,0.497050650806805,0.190178504180161,0.162197297215588,0.837802702784412
72,0,0.526592892312192,0.1873164118400239,0.0625207848353841,0.937479215164616
73,0,0.5229854238775411,0.18716577540107,0.143211294857454,0.8567887051425459
74,0,0.5917223224296789,0.223619793628079,0.0808114399733954,0.919188560026605
75,0,0.564617559596354,0.231151615575808,0.11382531668531,0.88617468331469
76,0,0.450104811582899,0.160578443925586,0.166157753121504,0.833842246878496
77,0,0.490713206259445,0.184454319499887,0.154639175257732,0.8453608247422679
78,0,0.40545020231073,0.158695488438653,0.0461650089185839,0.953834991081416
79,0,0.6701116365231801,0.268208179558635,0.0417812981830275,0.9582187018169732
80,0,0.490274460098474,0.1772990886495439,0.138918281585392,0.8610817184146079
81,0,0.4841807634183199,0.181516908940273,0.106448589654443,0.8935514103455571
82,0,0.5743674742846,0.1879189575958419,0.120506696496055,0.8794933035039448
83,0,0.632086969239019,0.2623333584394069,0.118239259908698,0.8817607400913019
84,0,0.394042802125481,0.15101303005197,0.0128185748405236,0.987181425159476
85,0,0.5879198557012629,0.185810047450478,0.0917858330562022,0.908214166943798
86,0,0.474089601715985,0.166679219703246,0.0412673458898933,0.9587326541101072
87,0,0.4271925120655189,0.158620170219176,0.0623998548840584,0.937600145115942
88,0,0.5149417442597379,0.1773744068690219,0.0872811923693201,0.91271880763068
89,0,0.61195339540779,0.222565338555397,0.0612207878586329,0.9387792121413672
90,0,0.44303612343392,0.160126534608722,0.169090304441152,0.8309096955588481
91,0,0.626432018719836,0.250809670859381,0.098406747891284,0.901593252108716
92,0,0.5177204699458879,0.1959780070799129,0.0604952081506787,0.939504791849321
93,0,0.483108272802613,0.1750395420652259,0.2310971369834019,0.768902863016598
94,0,0.0828255252766538,0.14822625593131,0.177585633521783,0.8224143664782171
95,0,0.4803782966899039,0.176169315357385,0.164011246485473,0.835988753514527
96,0,0.5438989908838301,0.2005724184680269,0.156453124527617,0.8435468754723829
97,0,0.508848047579584,0.193040596520298,0.0604649756628473,0.939535024337153
98,0,0.613318383464145,0.229795887625217,0.116818332980621,0.883181667019379
99,0,0.521571686247745,0.173307223017248,0.1826042265017989,0.8173957734982009
100,0,0.4868619899575879,0.1716502221887469,0.117816005079058,0.882183994920942
101,0,0.514892994686296,0.183625819085637,0.0427487377936329,0.9572512622063672
102,0,0.474333349583191,0.166603901483769,0.194213501829066,0.8057864981709341
103,0,0.486618242090382,0.170821721774497,0.122199715814614,0.877800284185386
104,0,0.448691073953103,0.166227310386383,0.0198929769930768,0.9801070230069228
105,0,0.515136742553503,0.183023273329818,0.103243945944312,0.8967560540556879
106,0,0.500999366255545,0.181290954281841,0.158297306285334,0.8417026937146659
107,0,0.484083264271438,0.173231904797771,0.0707742540133628,0.929225745986637
108,0,0.5865548676449079,0.196505234616254,0.0604347431750159,0.939565256824984
109,0,0.503826841515137,0.196580552835731,0.159294978383771,0.840705021616229
110,0,0.549748939696778,0.179859908111772,0.114853221271578,0.885146778728422
111,0,0.501291863696193,0.181064999623409,0.1154578710282069,0.8845421289717929
112,0,0.47628333252084,0.16908940272652,0.0415092057925447,0.9584907942074548
113,0,0.400672744113489,0.156812532951721,0.124195060011488,0.875804939988512
114,1,0.2081606785940619,0.1014536416359119,0.249962209390211,0.750037790609789
115,0,0.430312484765758,0.152293439783084,0.209450675696103,0.790549324303897
116,0,0.4793545556476379,0.170972358213452,0.0485533754572664,0.951446624542734
117,0,0.52493540681519,0.17631995179634,0.171539135955498,0.828460864044502
118,0,0.504265587676108,0.181366272501318,0.0288115609033467,0.971188439096653
119,0,0.407205186954614,0.156963169390676,0.195271638903165,0.804728361096835
120,0,0.461170964754058,0.16713112902011,0.104181153067086,0.8958188469329141
121,0,0.4439136157558621,0.17074640355502,0.121564833570154,0.878435166429846
122,0,0.44581484912007,0.1522181215636059,0.189920488557003,0.8100795114429971
123,0,0.5370740506020569,0.186789184303683,0.136832239925023,0.863167760074977
124,0,0.4939794276800079,0.187542366498456,0.139795023732503,0.8602049762674971
125,0,0.4906157071125629,0.17436167808993,0.150194999546513,0.8498050004534871
126,0,0.412226393019061,0.152368758002561,0.0827160867067751,0.917283913293225
127,0,0.5464827182762151,0.1971077803720719,0.0350696858844514,0.9649303141155492
128,0,0.333105835323941,0.131053701890487,0.119448559421955,0.8805514405780451
129,0,0.510554282650027,0.184981547036228,0.125404359524745,0.874595640475255
130,0,0.5872373616730849,0.217443699630941,0.0297790005139523,0.970220999486048
131,0,0.487398235265441,0.1738344505535889,0.0835323638782235,0.916467636121777
132,0,0.566567542534003,0.204187693002937,0.0887323517852284,0.911267648214772
133,0,0.44937356798128,0.162988626948859,0.124255524987151,0.8757444750128491
134,0,0.420172573489982,0.15990057995029,0.0179883302596971,0.982011669740303
135,0,0.5320528445376099,0.192588687203435,0.14844151525229,0.8515584847477099
136,0,0.498659386730366,0.1740604052120209,0.13420201348369,0.8657979865163101
137,0,0.525764149563691,0.24388039466747,0.159355443359434,0.840644556640566
138,0,0.58504363086823,0.2060706484898699,0.0847718958793119,0.915228104120688
139,0,0.571832496465656,0.212020787828576,0.0473743084318408,0.952625691568159
140,0,0.524691658947984,0.18159222715975,0.104302083018412,0.895697916981588
141,0,0.6145858723736171,0.245386759057016,0.0962602412552529,0.903739758744747
142,0,0.541022766050797,0.2161632898998269,0.139281071439369,0.8607189285606309
143,0,0.5403890215960611,0.2078029675378469,0.100643951990809,0.8993560480091909
144,0,0.47984205138205,0.178278225502749,0.0327720168092632,0.9672279831907372
145,0,0.588309852288792,0.2874143255253449,0.1492275599359069,0.850772440064093
146,0,0.4633159459854729,0.1699179031407699,0.1365903800223719,0.863409619977628
147,0,0.450104811582899,0.162386081193041,0.139553163829852,0.8604468361701489
148,0,0.5031443474869589,0.179407998794909,0.1031532484808169,0.896846751519182
149,0,0.532247842831375,0.1944716426903669,0.109804395803731,0.8901956041962691
150,0,0.506069321893433,0.1920614596670939,0.158146143846177,0.841853856153823
151,0,0.464437186174621,0.161708217217745,0.149741512229041,0.8502584877709591
152,0,0.478038317164725,0.203509829027642,0.114822988783747,0.8851770112162529
153,0,0.3895578413688879,0.110717782631619,0.224778547026635,0.7752214529733651
154,0,0.446009847413835,0.147247119078105,0.267829609698582,0.7321703903014181
155,0,0.459318480963292,0.144008435640581,0.144178734468059,0.8558212655319409
156,0,0.560327597133525,0.198990735859004,0.122381110741603,0.8776188892583969
157,0,0.392677814069127,0.148904119906605,0.0958067539377815,0.9041932460622192
158,0,0.5891385950372929,0.2053927845145739,0.0790277231913414,0.920972276808659
159,0,0.6204358211865649,0.2053927845145739,0.0415696707682075,0.9584303292317928
160,0,0.484229512991761,0.169465993823906,0.0295673730991323,0.970432626900868
161,0,0.504216838102667,0.174211041650975,0.0871300299301629,0.912869970069837
162,0,0.549943937990543,0.234540935452286,0.0532696435589685,0.946730356441032
163,0,0.49012821137815,0.1756420878210439,0.158932188529794,0.8410678114702059
164,0,0.5107492809437921,0.175868042479476,0.1034555733591319,0.8965444266408679
165,0,0.514064251937795,0.193793778715071,0.15161592647459,0.84838407352541
166,0,0.552722663676693,0.242976576033743,0.1702693714665779,0.829730628533422
167,0,0.5635938185540881,0.179332680575431,0.054025455754754,0.9822837621307858
168,0,0.339345780724419,0.144460344957445,0.137769447047798,0.862230552952202
169,0,0.471310876029835,0.183776455524591,0.150043837107356,0.8499561628926441
170,0,0.4806707941305509,0.1766212246742489,0.0416906007195332,0.958309399280467
171,0,0.5074343099497879,0.177525043307976,0.0748556398706049,0.9251443601293948
172,0,0.4905182079656799,0.184303683060932,0.224718082050972,0.775281917949028
173,0,0.5528689123970171,0.194546960909844,0.0717416936239683,0.928258306376032
174,0,0.4888607224686779,0.184077728402501,0.155183360038698,0.844816639961302
175,0,0.480573294983669,0.1716502221887469,0.141699670465883,0.8583003295341172
176,0,0.5019743577243699,0.17993522633125,0.124195060011488,0.875804939988512
177,0,0.517330473358358,0.183173909768773,0.1174834477129119,0.882516552287088
178,0,0.46794715546239,0.168562175190179,0.119660186836775,0.880339813163225
179,0,0.5229854238775411,0.189350003765911,0.116183450736161,0.8838165492638391
180,1,0.443084873007361,0.1530466219778559,0.175076337031774,0.824923662968226
181,0,0.524350411933896,0.175943360698953,0.168425189708861,0.831574810291139
182,0,0.557548871447375,0.2255780673344879,0.110197418145539,0.889802581854461
183,0,0.533710330034612,0.253219853882654,0.2152855458475679,0.7847144541524319
184,0,0.45965972797738,0.159523988852904,0.123771805181848,0.8762281948181521
185,0,0.560327597133525,0.202154101077051,0.0443510596486985,0.955648940351302
186,0,0.478525812899137,0.184906228816751,0.1212020437161769,0.878797956283823
187,0,0.436942426753766,0.154025758831061,0.145781056323125,0.8542189436768749
188,0,0.524545410227661,0.182797318671387,0.137799679535629,0.862200320464371
189,0,0.454248525325403,0.166905174361678,0.0937509447652447,0.906249055234755
190,0,0.4649246819090329,0.168562175190179,0.0696254194757686,0.9303745805242308
191,0,0.475600838492663,0.173307223017248,0.127278773770294,0.8727212262297059
192,1,0.424901282113781,0.146719891541764,0.224839012002298,0.7751609879977021
193,0,0.4867157412372639,0.175717406040521,0.166943797805121,0.8330562021948791
194,0,0.470872129868864,0.156737214732244,0.215255313359736,0.7847446866402641
195,0,0.548481450787306,0.1996685998343,0.0495812800435348,0.9504187199564648
196,0,0.396967776531955,0.157716351585449,0.0078906793240015,0.992109320675998
197,0,0.6023497294398671,0.237779618889809,0.0769719140188046,0.923028085981195
198,0,0.501486861989958,0.175491451382089,0.192308855095686,0.8076911449043142
199,0,0.499390630331985,0.176922497552158,0.107809051606857,0.892190948393143
200,0,0.484668259152732,0.16713112902011,0.155667079844,0.8443329201559999
201,0,0.523034173450982,0.183023273329818,0.137981074462618,0.862018925537382
202,0,0.4878369814264129,0.1716502221887469,0.20364603803247,0.79635396196753
203,0,0.5960610344659479,0.1964299163967759,0.0850137557819633,0.914986244218037
204,0,0.467508409301419,0.170068539579724,0.0549928953653596,0.94500710463464
205,0,0.452883537269049,0.161256307900881,0.148260120325302,0.8517398796746991
206,0,0.48062204455711,0.172930631919861,0.162529854581734,0.837470145418266
207,0,0.475357090625457,0.172478722602998,0.0581975390754905,0.941802460924509
208,0,0.470628382001657,0.163967763802064,0.0494905825800405,0.9505094174199592
209,0,0.409301418612587,0.130451156134669,0.1615321824832969,0.838467817516703
210,0,0.4680934041827129,0.163289899826768,0.1763763340085259,0.823623665991475
211,0,0.589723589918588,0.187617684717933,0.0651510112767179,0.934848988723282
212,0,0.504655584263638,0.177449725088499,0.179218187864679,0.8207818121353209
213,0,0.519182957149125,0.206597876026211,0.171115881125858,0.828884118874142
214,0,0.486130746355969,0.1751901785041799,0.0908788584212595,0.90912114157874
215,0,0.474479598303515,0.171951495066657,0.1733833177132149,0.8266166822867851
216,0,0.5200116998976261,0.205091511636665,0.159627535749917,0.8403724642500829
217,0,0.528006629941988,0.19078104993598,0.0554463826828309,0.944553617317169
218,0,0.54428898747136,0.19160955035023,0.0507905795567917,0.949209420443208
219,0,0.512163018573587,0.182722000451909,0.111346252683133,0.8886537473168671
220,0,0.47667332910837,0.172102131505611,0.0738579677721679,0.926142032227832
221,0,0.4764295812411639,0.1699179031407699,0.0041116183450736,0.995888381654926
222,0,0.505338078291815,0.190931686374934,0.139643861293346,0.8603561387066541
223,0,0.575586213620631,0.26474354146268,0.0834114339268978,0.916588566073102
224,0,0.479257056500756,0.168562175190179,0.0874323548084772,0.912567645191523
225,0,0.575391215326866,0.198312871883709,0.0489766302869063,0.951023369713094
226,0,0.460000974991469,0.1663026286058599,0.0459533815037639,0.954046618496236
227,0,0.482035782186906,0.179407998794909,0.0136650844998035,0.9863349155001968
228,0,0.5050455808511679,0.187391730059501,0.0524533663875199,0.94754663361248
229,0,0.502705601325988,0.174512314528885,0.13081597484657,0.8691840251534301
230,0,0.515526739141033,0.181290954281841,0.11594159083351,0.88405840916649
231,0,0.489640715643738,0.171725540408225,0.0578952141971763,0.942104785802824
232,0,0.5274216350606931,0.195601415982526,0.1678205399522329,0.8321794600477672
233,0,0.5023643543119,0.1825713640129549,0.1566647519424369,0.843335248057563
234,0,0.429434992443816,0.1537244859531519,0.0490975602382319,0.950902439761768
235,0,0.508263052698289,0.1973337350305039,0.0917858330562022,0.908214166943798
236,0,0.527080388046605,0.170595767116065,0.1569670768207519,0.8430329231792479
237,0,0.468629649490567,0.172252767944566,0.192853039876651,0.8071469601233491
238,0,0.409252669039146,0.13293665737742,0.206487891888624,0.7935121081113761
239,0,0.5282991273826351,0.179031407697522,0.0672370529370862,0.926262962179158
240,0,0.500365621800809,0.1734578594562019,0.105813707409983,0.894186292590017
241,0,0.468434651196802,0.173081268358816,0.172808900444418,0.827191099555583
242,0,0.5212304392336571,0.180311817428636,0.0728300631858996,0.9271699368141008
243,0,0.509725539901526,0.196655871055208,0.137860144511292,0.862139855488708
244,0,0.567688782723151,0.208631467952098,0.1031532484808169,0.896846751519182
245,0,0.509335543313996,0.1852828199141369,0.1092904435105959,0.890709556489404
246,0,0.507239311656023,0.1665285832642919,0.0901230462254739,0.9098769537745258
247,0,0.482230780480671,0.174135723431498,0.0755207546028963,0.924479245397104
248,0,0.5322965924048161,0.189048730888002,0.0819905069988209,0.9180094930011792
249,0,0.4408911422025061,0.164570309557882,0.0409347885237476,0.959065211476252
250,0,0.4952469165894799,0.181818181818182,0.1568763793572569,0.8431236206427429
251,0,0.51859796226783,0.1772990886495439,0.0229162257762191,0.9770837742237808
252,0,0.519475454589772,0.170143857799202,0.1311787647005469,0.868821235299453
253,0,0.493491931945595,0.175943360698953,0.048311515554615,0.951688484445385
254,0,0.5106030322234679,0.1784288619417039,0.0853765456359404,0.91462345436406
255,0,0.512699263881441,0.208104240415757,0.0627324122502041,0.937267587749796
256,0,0.496270657631746,0.181064999623409,0.107476494240711,0.8925235057592891
257,0,0.48535075318091,0.177675679746931,0.0880672370529371,0.911932762947063
258,0,0.556476380831668,0.18799427581532,0.164706593705596,0.954439640838045
259,0,0.504168088529225,0.191157641033366,0.116183450736161,0.8838165492638391
260,0,0.467264661434212,0.166905174361678,0.199322792272576,0.800677207727424
261,0,0.506556817627846,0.184454319499887,0.094416059497536,0.9055839405024642
262,0,0.447813581631161,0.162160126534609,0.225292499319769,0.774707500680231
263,0,0.486228245502852,0.177525043307976,0.116697403029295,0.8833025969707049
264,0,0.557987617608346,0.1972584168110269,0.115850893370015,0.884149106629985
265,0,0.469702140106274,0.170897039993975,0.0780905160685673,0.921909483931433
266,0,0.503826841515137,0.171876176847179,0.138525259243583,0.907579284699338
267,0,0.49012821137815,0.1764705882352939,0.0949300117906702,0.90506998820933
268,0,0.516062984448886,0.184228364841455,0.0738579677721679,0.926142032227832
269,0,0.5310778530687861,0.198388190103186,0.15947637331076,0.8405236266892401
270,0,0.303758592112319,0.0887248625442495,0.224445989660489,0.775554010339511
271,0,0.4871544873982349,0.172554040822475,0.0225836684100735,0.977416331589926
272,0,0.452103544093989,0.163591172704677,0.117392750249418,0.882607249750582
273,0,0.573684980256423,0.208330195074188,0.0487347703842549,0.951265229615745
274,0,0.544825232779213,0.1910823228138889,0.10279045862684,0.89720954137316
275,0,0.483205771949495,0.171198312871884,0.0456510566254497,0.95434894337455
276,0,0.476527080388047,0.149356029223469,0.2381715391359549,0.7618284608640441
277,0,0.525471652123044,0.181893500037659,0.0476766333101551,0.9523233666898452
278,0,0.5473602105981571,0.203961738344506,0.103395108383469,0.8966048916165309
279,0,0.510456783503144,0.179709271672818,0.1154578710282069,0.8845421289717929
280,0,0.566226295519914,0.200045190931686,0.0708044865011942,0.929195513498806
281,0,0.568956271632623,0.196128643518867,0.0696858844514315,0.930314115548568
282,0,0.467508409301419,0.164419673118927,0.1384345617800889,0.8615654382199108
283,0,0.521620435821187,0.178127589063795,0.0592556761495903,0.94074432385041
284,0,0.5080193048310829,0.182646682232432,0.0064395199080932,0.9935604800919068
285,0,0.5046068346901961,0.183399864427205,0.0702300692323971,0.9297699307676032
286,0,0.543557743869741,0.194697597348799,0.0359161955437313,0.964083804456269
287,0,0.5086530492858189,0.18437900128041,0.0831998065120779,0.916800193487922
288,0,0.606103446594842,0.22663252240717,0.0484022130181093,0.9515977869818908
289,0,0.5748549700190121,0.260525721171952,0.141699670465883,0.8583003295341172
290,0,0.508799298006142,0.222941929652783,0.164041478973305,0.8359585210266949
291,0,0.5224004289962461,0.2081795586352339,0.144148501980228,0.855851498019772
292,0,0.468678399064008,0.161934171876177,0.1079904465338449,0.8920095534661551
293,0,0.508165553551406,0.178052270844317,0.0259697070471929,0.974030292952807
294,0,0.583483644518111,0.211041650975371,0.1467787284215619,0.853221271578438
295,0,0.509725539901526,0.190931686374934,0.1574810291138859,0.8425189708861139
296,0,0.5637400672744111,0.198463508322663,0.0647579889349094,0.9352420110650908
297,0,0.393652805537952,0.164946900655269,0.11234392478157,0.88765607521843
298,0,0.491785696875152,0.174964223845748,0.188953048946398,0.8110469510536021
299,0,0.453809779164432,0.156661896512766,0.0759137769447048,0.9240862230552952
300,0,0.530882854775021,0.199593281614823,0.171085648638026,0.8289143513619742
301,0,0.559401355238142,0.1963545981772989,0.0978323306224869,0.9021676693775128
302,0,0.481353288158729,0.179859908111772,0.1745926172264719,0.825407382773528
303,0,0.557402622727051,0.2441063493259019,0.20769719140188,0.7923028085981201
304,0,0.572709988787598,0.509075845447014,0.0255162197297216,0.974483780270278
305,0,0.4757470872129871,0.177750997966408,0.254466850077093,0.953472201227439
306,0,0.553551406425194,0.211794833170144,0.115488103516038,0.8845118964839621
307,0,0.5910398284015009,0.199593281614823,0.0682649575233546,0.931735042476645
308,0,0.475162092331692,0.172779995480907,0.0992532575505638,0.900746742449436
309,0,0.543460244722859,0.18965127664382,0.122925295522569,0.8770747044774321
310,0,0.5214254375274221,0.181968818257136,0.16032288297004,0.839677117029961
311,0,0.478720811192902,0.170972358213452,0.0891556066148683,0.910844393385132
312,0,0.5488714473748351,0.209836559463734,0.0963811712065786,0.9036188287934208
313,0,0.4903719592453571,0.176997815771635,0.1783112132297369,0.8141911297880698
314,0,0.507044313362258,0.174135723431498,0.1426368775886569,0.857363122411343
315,0,0.491785696875152,0.164419673118927,0.0849532908063004,0.915046709193699
316,0,0.530395359040608,0.181215636062363,0.145388033981316,0.854611966018684
317,0,0.512163018573587,0.182420727574,0.0869486350031744,0.913051364996826
318,0,0.638083166772291,0.191383595691798,0.0099464884965383,0.990053511503462
319,1,0.4670209135670061,0.157038487610153,0.192671644949663,0.8073283550503371
320,0,0.543313996002535,0.191684868569707,0.0514859267769145,0.948514073223086
321,0,0.479208306927314,0.171122994652406,0.0431417601354415,0.956858239864559
322,0,0.4999268756398379,0.184002410183023,0.134322943435015,0.95604196269311
323,0,0.5196704528835371,0.1910823228138889,0.0999486047706866,0.9000513952293129
324,0,0.5032418466338421,0.170671085335543,0.140883393294434,0.8591166067055659
325,0,0.4419636328182129,0.156586578293289,0.117846237566889,0.8821537624331109
326,0,0.5323940915516989,0.192588687203435,0.100250929649001,0.899749070350999
327,0,0.6026909764539561,0.209083377268961,0.0612207878586329,0.9387792121413672
328,0,0.4490810705406329,0.161708217217745,0.0940230371557275,0.905976962844272
329,0,0.546775215716862,0.2142803344128949,0.203555340568975,0.796444659431025
330,0,0.535075318090967,0.189801913082775,0.162681017020891,0.837318982979109
331,0,0.489348218203091,0.176093997137908,0.130211325089942,0.869788674910058
332,0,0.480329547116463,0.179031407697522,0.174139129909,0.8258608700910001
333,0,0.5091892945936721,0.173156586578293,0.0818998095353266,0.9181001904646732
334,0,0.382050407058938,0.150184529637719,0.149378722375064,0.850621277624936
335,0,0.45965972797738,0.158318897341267,0.186111195090244,0.813888804909756
336,0,0.571491249451567,0.220682383068464,0.1303020225534359,0.8696979774465642
337,0,0.5113342758250871,0.189500640204866,0.1204159990325599,0.87958400096744
338,0,0.476234582947399,0.173231904797771,0.127762493575596,0.8722375064244041
339,0,0.549505191829571,0.198312871883709,0.0715602986969798,0.92843970130302
340,0,0.4481548286452489,0.151766212246743,0.197871632856668,0.802128367143332
341,1,0.443669867888656,0.162988626948859,0.214983220969254,0.885056081264927
342,0,0.514405498951884,0.185132183475183,0.111618345073616,0.9141397345587572
343,0,0.4124213913128259,0.154025758831061,0.0732230855277081,0.926776914472292
344,0,0.508360551845171,0.19047977705807,0.1044834779453999,0.8955165220546
345,0,0.556037634670697,0.169767266701815,0.057804516733682,0.942195483266318
346,0,0.598206015697363,0.1975596896889359,0.142606645100825,0.857393354899175
347,0,0.413883878516063,0.146418618663855,0.148260120325302,0.8517398796746991
348,0,0.472090869204894,0.172102131505611,0.190797230704115,0.809202769295885
349,1,0.353678155316141,0.0980643217594336,0.281222601807903,0.7187773981920971
350,0,0.474528347876956,0.170972358213452,0.101429996674426,0.8985700033255741
351,0,0.552235167942281,0.21970324621526,0.144601989297699,0.8553980107023009
352,0,0.454687271486375,0.125480153649168,0.0529370861928228,0.947062913807177
353,0,0.249305318578462,0.142577389470513,0.047102216041358,0.952897783958642
354,0,0.504265587676108,0.1791067259169989,0.1042113855549169,0.895788614445083
355,0,0.460878467313411,0.173231904797771,0.0839858511956949,0.9160141488043052
356,0,0.5646663091697951,0.208330195074188,0.136076427729238,0.863923572270762
357,0,0.474820845317603,0.174211041650975,0.13441364089851,0.865586359101491
358,0,0.4874957344123239,0.172930631919861,0.0973788433050156,0.902621156694984
359,0,0.5400477745819721,0.20162687354071,0.0721347159657768,0.938960607068356
360,0,0.537366548042705,0.184755592377796,0.0607068355654987,0.939293164434501
361,0,0.472919611953395,0.1699179031407699,0.124678779816791,0.8753212201832091
362,0,0.495539414030127,0.170068539579724,0.0584998639538047,0.9415001360461948
363,0,0.3739579778676939,0.153573849514198,0.0891556066148683,0.910844393385132
364,0,0.46955589138595,0.172930631919861,0.131118299724884,0.868881700275116
365,0,0.5622288304977329,0.2041123747834599,0.0630347371285183,0.936965262871482
366,0,0.468922146931214,0.172855313700384,0.18432747830819,0.81567252169181
367,0,0.5443864866182421,0.206597876026211,0.0909393233969223,0.909060676603078
368,0,0.507629308243553,0.180839044964977,0.134564803337667,0.865435196662333
369,0,0.514990493833179,0.184002410183023,0.1066602170692629,0.893339782930737
370,0,0.554867644908107,0.193718460495594,0.128034585966079,0.8719654140339209
